2024-08-16 18:16:27 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-08-16 18:16:27 0 [Note] InnoDB: Uses event mutexes
2024-08-16 18:16:27 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2024-08-16 18:16:27 0 [Note] InnoDB: Number of pools: 1
2024-08-16 18:16:27 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 372074
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 378865
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 378865
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 380282
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 381472
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 381472
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 381412
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 381412
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 381368
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 381368
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 381324
2024-08-16 18:16:27 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 381324
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 368619 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 380950 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 470705 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 470705 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 470744 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 470744 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 470822 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 470822 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 300744 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 300744 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 300822 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 300822 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 300861 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 300861 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 472391 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 472391 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 472758 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 472758 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 300900 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 300900 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 473476 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 473476 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 473804 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 473804 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 300939 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 300939 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 300978 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 300978 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 301017 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 301017 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 301072 is in the future! Current system log sequence number 300306.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-16 18:16:27 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 301072 is in the future! Current system log sequence number 300306.
